ort_id,Place,Name Variant,Diocese,Institution,Office,Column_num,Reference
10302432,Waltfeucht,Waltbuht,Leod. dioc.,par. eccl.,,108,
10302436,Wandris,,Wratisl. dioc.,par. eccl.,,240,
10302437,Wansen,Wansaw,Wratisl. dioc.,par. eccl.,,"28, 298, 351",
10302438,Warburg,"Wartberg, Wartemberg",Padeb. dioc.,par. eccl. s. Johannis bapt. Noui-opidi,,221,
10302440,Warmbrunn,Warmborn,Wratisl. dioc.,par. eccl.,,281,
10302440,Warmbrunn,Warmborn,Wratisl. dioc.,,prepos.,281,
,Warnow,Warne,Zwerin. dioc.,capel. b. Marie,,145,
10302443,Warschau,Warszouien.,Poznan. dioc.,par. eccl. s. Johannis,,102,
10302445,Wassenberg,Wassenburg,Leod. dioc.,eccl. s. Georgii,prepos.,239,
10302445,Wassenberg,Wassenburg,Leod. dioc.,eccl. s. Georgii,scholast.,120,
10302445,Wassenberg,Wassenburg,Leod. dioc.,eccl. s. Georgii,can.,239,
10302445,Wassenberg,Wassenburg,Leod. dioc.,eccl. s. Georgii,matricularia,157,
10302447,Weddern,Wederden,Monast. dioc.,capel.,,166,
10302451,Wehingen,Wahingen,Const. dioc.,par. eccl.,,328,
10302452,Weiarn,Weyr,Frising. dioc.,mon. s. Petri o. s. A.,can.,363,
10302453,Weiding,Weyding,Patav. dioc.,capel. ss. Petri et Catherine,,360,
10302454,Weihmörting,Weihenmerting,Patav. dioc.,par. eccl.,,364,
10302455,Weilburg,Wileborg,Trev. dioc.,eccl. s. Walburgis,can.,387,
10302456,Weiler,"Maior Wyler, Viller",August. dioc.,par. eccl. s. Michaelis,,124,
10302457,"Weilerthal, Val de Villè",Wilrtal,Argent. dioc.,mon. o. s. B.,abb. et conv.,374,
10302458,Weimersheim,Weymersheim,Eystet. dioc.,par. eccl. s. Viti,,363,
10302459,Weingarten,Wingarten,Const. dioc.,mon. o. s. B.,,95,
10302459,Weingarten,Wingarten,Const. dioc.,mon. o. s. B.,abb.,"193, 330",
10302459,Weingarten,Wingarten,Const. dioc.,mon. o. s. B.,conv.,330,
10302459,Weingarten,Wingarten,Const. dioc.,mon. o. s. B.,capel. in eccl.,193,
10302460,Weinheim,Wynheym,Wormat. dioc.,par. eccl.,,98,
10302461,Weissenhorn,Wissenhorn,August. dioc.,par. eccl.,,375,
10302462,Weisskirchen,Wyskirchen,Colon. dioc.,par. eccl.,,393,
10302463,Welden,,Traiect. dioc.,par. eccl.,,256,
10302465,Wels,Welcz,Patav. dioc.,par. eccl. (s. Johannis evang.),,"123, 164, 170, 316, 320",
10302466,Weltenburg,,Ratisp. dioc.,mon. s. Georgii mart.,abb.,47,
10302467,Wemeldingen,Welmeldingen,Traiect. dioc.,eccl.,alt.,44,
10302470,Werde,Werdea,Passav. dioc.,eccl. ss. Primi et Feliciani,prepos.,170,
10302471,Werden,,Colon. dioc.,eccl. s. Swiberti,can.,"70, 171, 241",
